person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
24,60500,RENT,9.0,EDUCATION,D,12000,16.49,0,0.2,N,2
26,83000,MORTGAGE,2.0,MEDICAL,B,25000,10.99,0,0.3,N,3
21,83000,MORTGAGE,5.0,VENTURE,C,7000,12.73,0,0.08,Y,2
26,83000,MORTGAGE,1.0,PERSONAL,B,17000,10.25,0,0.2,N,3
21,83000,MORTGAGE,4.0,MEDICAL,A,8500,8.0,0,0.1,N,4
24,61000,RENT,3.0,VENTURE,B,12000,10.99,0,0.2,N,3
25,77000,MORTGAGE,1.0,DEBTCONSOLIDATION,F,7200,18.53,1,0.09,N,3
26,65450,MORTGAGE,3.0,MEDICAL,B,10800,12.21,1,0.14,N,3
25,61000,RENT,2.0,DEBTCONSOLIDATION,A,12000,7.29,0,0.2,N,3
23,23500,RENT,4.0,EDUCATION,C,3000,13.23,0,0.13,Y,2
23,83004,MORTGAGE,7.0,VENTURE,C,3500,12.61,0,0.04,Y,2
22,83004,MORTGAGE,6.0,EDUCATION,A,24000,7.88,0,0.29,N,2
24,83004,MORTGAGE,6.0,DEBTCONSOLIDATION,B,25000,10.99,0,0.3,N,2
25,83004,MORTGAGE,9.0,PERSONAL,A,5000,6.76,0,0.06,N,4
22,24000,RENT,3.0,PERSONAL,B,3000,10.99,0,0.13,N,4
24,83050,MORTGAGE,5.0,EDUCATION,C,10000,13.49,0,0.12,Y,3
24,38004,OWN,3.0,EDUCATION,C,3000,13.35,0,0.08,Y,2
23,83199,MORTGAGE,2.0,DEBTCONSOLIDATION,A,14400,5.42,0,0.17,N,3
23,83200,MORTGAGE,6.0,EDUCATION,A,4000,7.49,0,0.05,N,4
22,24000,RENT,0.0,DEBTCONSOLIDATION,C,3000,10.99,1,0.13,N,4
26,24856,RENT,0.0,DEBTCONSOLIDATION,A,3000,9.32,0,0.12,N,4
23,77200,MORTGAGE,4.0,EDUCATION,C,22000,13.23,1,0.28,N,2
21,24996,RENT,0.0,DEBTCONSOLIDATION,B,3000,11.49,0,0.12,N,3
22,25000,RENT,3.0,EDUCATION,B,3000,12.69,0,0.12,N,3
25,83400,MORTGAGE,2.0,DEBTCONSOLIDATION,C,10000,13.11,0,0.12,N,3
25,25000,RENT,3.0,DEBTCONSOLIDATION,B,3000,11.12,0,0.12,N,4
22,38004,OWN,0.0,VENTURE,D,3000,12.92,0,0.08,Y,3
26,83500,MORTGAGE,3.0,MEDICAL,A,1600,6.76,0,0.02,N,3
26,83500,MORTGAGE,0.0,MEDICAL,A,6500,8.59,0,0.08,N,2
26,83600,MORTGAGE,2.0,HOMEIMPROVEMENT,A,13600,7.66,0,0.16,N,3
22,83600,OWN,6.0,VENTURE,C,7500,13.11,0,0.09,Y,4
24,25000,RENT,3.0,MEDICAL,B,3000,10.95,0,0.12,N,2
24,25000,RENT,3.0,EDUCATION,A,3000,8.32,0,0.12,N,2
26,83957,MORTGAGE,4.0,MEDICAL,A,3000,8.94,0,0.04,N,3
26,25200,RENT,1.0,MEDICAL,C,3000,14.35,0,0.12,Y,3
25,84000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,8500,6.62,0,0.1,N,4
23,84000,OWN,7.0,EDUCATION,A,17500,8.9,0,0.21,N,3
23,84000,MORTGAGE,7.0,EDUCATION,A,16000,6.03,0,0.19,N,2
25,84000,MORTGAGE,9.0,MEDICAL,C,20000,15.27,0,0.24,N,3
26,84000,MORTGAGE,10.0,PERSONAL,B,7500,12.69,0,0.09,N,3
24,26400,RENT,7.0,MEDICAL,A,3000,10.99,0,0.11,N,2
22,84000,MORTGAGE,6.0,PERSONAL,B,3900,11.71,0,0.05,N,4
25,26500,RENT,1.0,MEDICAL,B,3000,10.62,0,0.11,N,3
23,26880,RENT,6.0,DEBTCONSOLIDATION,C,3000,12.23,0,0.11,Y,2
23,84000,MORTGAGE,5.0,PERSONAL,A,4200,5.42,0,0.05,N,4
24,27000,RENT,0.0,VENTURE,B,3000,11.14,0,0.11,N,2
25,84000,MORTGAGE,9.0,VENTURE,B,5000,10.99,0,0.06,N,2
21,27600,RENT,2.0,EDUCATION,B,3000,11.49,0,0.11,N,4
21,84000,MORTGAGE,5.0,EDUCATION,B,2500,9.99,0,0.03,N,4
25,84000,MORTGAGE,7.0,MEDICAL,B,6500,10.99,0,0.08,N,3
23,84000,MORTGAGE,0.0,PERSONAL,A,28000,8.49,0,0.33,N,4
22,27996,RENT,4.0,MEDICAL,A,3000,10.99,0,0.11,N,2
22,28000,RENT,4.0,EDUCATION,B,3000,10.59,0,0.11,N,3
24,28000,RENT,4.0,MEDICAL,B,3000,10.25,0,0.11,N,3
23,28000,RENT,0.0,DEBTCONSOLIDATION,B,3000,10.25,0,0.11,N,4
23,84000,MORTGAGE,7.0,EDUCATION,B,23000,11.99,0,0.27,N,2
24,84000,MORTGAGE,8.0,EDUCATION,B,18000,9.99,0,0.21,N,2
22,84000,MORTGAGE,6.0,PERSONAL,B,12000,11.99,0,0.14,N,3
25,28800,RENT,2.0,DEBTCONSOLIDATION,B,3000,12.42,0,0.1,N,2
22,84000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,2825,5.99,0,0.03,N,4
22,84000,MORTGAGE,5.0,PERSONAL,A,10000,10.99,0,0.12,N,2
26,84000,MORTGAGE,5.0,EDUCATION,C,21000,13.49,0,0.25,Y,2
25,28800,RENT,2.0,VENTURE,B,3000,11.12,0,0.1,N,3
23,84000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,7000,6.92,0,0.08,N,2
25,29000,RENT,0.0,HOMEIMPROVEMENT,F,3000,20.25,1,0.1,Y,2
22,84000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,7200,5.79,0,0.09,N,2
22,84000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,23000,12.68,0,0.27,N,4
23,30000,RENT,7.0,DEBTCONSOLIDATION,B,3000,12.69,1,0.1,N,4
25,30000,RENT,9.0,PERSONAL,B,3000,11.71,0,0.1,N,3
26,30000,RENT,1.0,DEBTCONSOLIDATION,C,3000,13.49,0,0.1,N,4
25,84000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,4200,9.25,0,0.05,N,4
24,84000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,8000,7.51,0,0.1,N,2
22,84000,MORTGAGE,3.0,EDUCATION,A,8000,7.88,0,0.1,N,4
26,62000,RENT,10.0,VENTURE,B,12000,12.69,0,0.19,N,3
22,84000,MORTGAGE,3.0,EDUCATION,B,10000,10.38,0,0.12,N,3
22,84000,MORTGAGE,0.0,MEDICAL,A,10000,7.88,0,0.12,N,3
25,84000,MORTGAGE,8.0,VENTURE,B,6000,10.62,0,0.07,N,4
25,66300,MORTGAGE,9.0,MEDICAL,A,1700,6.76,1,0.02,N,4
23,62000,RENT,8.0,DEBTCONSOLIDATION,A,12000,5.79,0,0.19,N,2
23,84000,MORTGAGE,7.0,PERSONAL,B,25000,10.25,0,0.3,N,2
25,84000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,15000,7.88,0,0.18,N,4
25,62204,RENT,3.0,VENTURE,D,12000,14.11,0,0.19,Y,2
25,84000,MORTGAGE,8.0,PERSONAL,B,8500,11.83,0,0.1,N,3
25,62300,RENT,9.0,MEDICAL,A,12000,7.9,0,0.19,N,4
23,84000,MORTGAGE,7.0,VENTURE,B,25000,12.53,0,0.3,N,2
24,78000,MORTGAGE,0.0,PERSONAL,B,15000,10.99,1,0.19,N,2
21,84000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,10000,12.53,0,0.12,N,4
24,84000,OWN,5.0,PERSONAL,B,20000,11.83,0,0.24,N,3
23,78000,MORTGAGE,1.0,VENTURE,C,8000,12.87,1,0.1,N,2
23,62400,RENT,0.0,PERSONAL,A,12000,7.29,0,0.19,N,4
23,62400,RENT,0.0,VENTURE,A,12000,6.91,0,0.19,N,3
26,84000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,3000,9.63,0,0.04,N,3
26,84000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,2150,13.47,0,0.03,N,2
24,84000,MORTGAGE,9.0,VENTURE,B,25000,11.26,0,0.3,N,4
26,62500,RENT,7.0,VENTURE,C,12000,12.23,0,0.19,N,4
22,84000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,7500,8.63,0,0.09,N,2
24,63000,RENT,8.0,VENTURE,B,12000,10.65,0,0.19,N,3
23,84000,MORTGAGE,2.0,EDUCATION,D,20000,12.61,0,0.24,Y,2
26,84000,MORTGAGE,10.0,PERSONAL,B,4925,9.96,0,0.06,N,3
25,63000,RENT,1.0,DEBTCONSOLIDATION,C,12000,14.26,0,0.19,N,3
26,84191,MORTGAGE,5.0,MEDICAL,A,9000,6.62,0,0.11,N,4
23,63250,RENT,1.0,EDUCATION,B,12000,10.99,0,0.19,N,2
21,84400,OWN,2.0,VENTURE,A,12000,8.94,0,0.14,N,3
21,63996,RENT,6.0,VENTURE,C,12000,13.79,0,0.19,N,4
22,58000,RENT,3.0,MEDICAL,B,12000,10.99,1,0.21,N,3
23,84500,MORTGAGE,3.0,VENTURE,A,10000,7.51,0,0.12,N,4
24,38000,OWN,2.0,HOMEIMPROVEMENT,C,5000,12.53,0,0.13,N,3
23,64000,RENT,0.0,PERSONAL,C,12000,13.16,0,0.19,N,2
23,84554,MORTGAGE,3.0,DEBTCONSOLIDATION,A,3600,6.03,0,0.04,N,2
22,84600,MORTGAGE,4.0,PERSONAL,A,6000,10.99,0,0.07,N,4
26,64404,RENT,3.0,EDUCATION,B,12000,11.89,0,0.19,N,2
22,78700,MORTGAGE,6.0,DEBTCONSOLIDATION,A,7000,7.68,1,0.09,N,3
26,64500,RENT,1.0,DEBTCONSOLIDATION,B,12000,10.99,0,0.19,N,4
24,64575,RENT,2.0,PERSONAL,A,12000,7.29,0,0.19,N,4
24,65000,RENT,5.0,DEBTCONSOLIDATION,A,12000,8.9,0,0.18,N,2
21,65000,RENT,0.0,DEBTCONSOLIDATION,B,12000,11.71,0,0.18,N,4
24,38000,OWN,6.0,MEDICAL,B,1000,10.08,0,0.03,N,4
26,84996,MORTGAGE,6.0,EDUCATION,C,1500,12.23,0,0.02,N,4
24,84996,OWN,4.0,PERSONAL,D,8000,15.57,0,0.09,Y,2
23,84996,MORTGAGE,5.0,PERSONAL,A,14000,10.99,0,0.16,N,3
23,84996,MORTGAGE,0.0,EDUCATION,C,16750,14.35,0,0.2,N,2
24,59000,RENT,5.0,MEDICAL,D,12000,15.28,1,0.2,Y,2
26,65000,RENT,3.0,VENTURE,D,12000,10.99,0,0.18,Y,4
25,84996,MORTGAGE,3.0,VENTURE,A,3000,10.99,0,0.04,N,2
22,65000,RENT,5.0,DEBTCONSOLIDATION,C,12000,10.99,0,0.18,Y,3
22,65000,RENT,1.0,EDUCATION,A,12000,8.94,0,0.18,N,4
22,84996,OTHER,3.0,DEBTCONSOLIDATION,B,15000,11.48,0,0.18,N,2
23,84996,MORTGAGE,7.0,MEDICAL,B,10000,10.95,0,0.12,N,4
22,59000,RENT,2.0,DEBTCONSOLIDATION,F,12000,17.58,1,0.2,N,4
23,84996,MORTGAGE,5.0,MEDICAL,B,5000,10.95,0,0.06,N,3
21,65000,RENT,6.0,PERSONAL,D,12000,14.3,0,0.18,N,3
26,59000,RENT,1.0,HOMEIMPROVEMENT,D,12000,10.99,1,0.2,N,4
22,65400,RENT,1.0,EDUCATION,C,12000,13.06,0,0.18,N,2
23,66000,RENT,7.0,EDUCATION,C,12000,14.65,0,0.18,Y,2
23,66000,RENT,2.0,VENTURE,A,12000,10.99,0,0.18,N,4
24,62050,MORTGAGE,1.0,MEDICAL,C,5600,14.65,1,0.08,N,4
26,66000,RENT,3.0,MEDICAL,B,12000,11.83,0,0.18,N,2
25,67200,RENT,3.0,HOMEIMPROVEMENT,C,12000,13.49,0,0.18,Y,4
26,68400,RENT,10.0,VENTURE,A,12000,7.29,0,0.18,N,4
25,85000,MORTGAGE,7.0,EDUCATION,C,12000,14.65,0,0.14,Y,4
22,68496,RENT,4.0,PERSONAL,D,12000,15.31,0,0.18,Y,3
25,62500,RENT,2.0,VENTURE,D,12000,16.77,1,0.19,N,2
21,69000,RENT,5.0,DEBTCONSOLIDATION,A,12000,7.88,0,0.17,N,4
24,85000,MORTGAGE,8.0,VENTURE,A,15000,7.9,0,0.18,N,2
22,85000,MORTGAGE,0.0,EDUCATION,C,20000,13.49,0,0.24,Y,2
24,69500,RENT,8.0,PERSONAL,B,12000,10.65,0,0.17,N,2
26,85000,MORTGAGE,10.0,MEDICAL,A,24000,8.9,0,0.28,N,3
24,85000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,7000,12.69,0,0.08,N,3
24,85000,OWN,8.0,VENTURE,A,10000,6.62,0,0.12,N,4
22,69600,RENT,6.0,PERSONAL,A,12000,7.29,0,0.17,N,4
23,85000,OWN,7.0,PERSONAL,D,14000,16.29,0,0.16,Y,4
21,37500,OWN,5.0,VENTURE,B,6000,11.49,0,0.16,N,3
24,70000,RENT,8.0,PERSONAL,B,12000,10.65,0,0.17,N,3
25,70000,RENT,9.0,VENTURE,A,12000,8.9,0,0.17,N,2
23,70000,RENT,3.0,VENTURE,A,12000,7.9,0,0.17,N,2
22,85000,MORTGAGE,4.0,VENTURE,A,15000,6.03,0,0.18,N,2
23,85000,MORTGAGE,0.0,EDUCATION,C,11000,14.27,0,0.13,N,4
25,70000,RENT,0.0,EDUCATION,B,12000,11.99,0,0.17,N,2
24,85000,MORTGAGE,4.0,MEDICAL,C,10000,10.99,0,0.12,N,4
26,70000,RENT,0.0,EDUCATION,A,12000,5.99,0,0.17,N,4
23,85000,MORTGAGE,4.0,EDUCATION,A,3000,6.03,0,0.04,N,3
26,70000,RENT,6.0,HOMEIMPROVEMENT,A,12000,6.99,0,0.17,N,3
21,70000,RENT,3.0,PERSONAL,A,12000,6.99,0,0.17,N,3
22,70000,RENT,3.0,EDUCATION,A,12000,7.29,0,0.17,N,4
25,70000,RENT,4.0,MEDICAL,B,12000,10.37,0,0.17,N,3
26,85000,MORTGAGE,1.0,PERSONAL,A,7200,8.9,0,0.08,N,4
22,73000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,6000,13.49,1,0.08,Y,2
24,85000,MORTGAGE,8.0,MEDICAL,B,25600,12.69,0,0.3,N,4
23,85000,MORTGAGE,7.0,EDUCATION,A,14000,6.03,0,0.16,N,4
25,70000,RENT,6.0,VENTURE,B,12000,12.18,0,0.17,N,3
22,64000,RENT,7.0,EDUCATION,C,12000,12.87,1,0.19,Y,2
23,70000,RENT,4.0,MEDICAL,A,12000,10.99,0,0.17,N,2
26,85000,MORTGAGE,0.0,PERSONAL,C,12000,14.27,0,0.14,N,4
25,85000,MORTGAGE,7.0,PERSONAL,C,5500,13.49,0,0.06,N,3
24,85000,MORTGAGE,8.0,PERSONAL,A,35000,10.99,0,0.41,N,2
22,85000,MORTGAGE,6.0,PERSONAL,A,12500,10.99,0,0.15,N,2
26,85000,MORTGAGE,10.0,PERSONAL,A,12000,6.62,0,0.14,N,3
24,70000,RENT,1.0,VENTURE,B,12000,11.58,0,0.17,N,3
25,70000,RENT,9.0,EDUCATION,D,12000,13.55,0,0.17,Y,3
22,55082,RENT,6.0,MEDICAL,F,12000,10.99,1,0.19,Y,3
23,85000,MORTGAGE,0.0,EDUCATION,A,24000,7.49,0,0.28,N,4
24,71151,RENT,6.0,VENTURE,A,12000,6.62,0,0.17,N,4
24,85000,MORTGAGE,8.0,VENTURE,C,10000,12.99,0,0.12,Y,4
26,85000,MORTGAGE,10.0,DEBTCONSOLIDATION,C,4650,13.49,0,0.05,Y,3
24,85000,MORTGAGE,2.0,PERSONAL,C,7500,13.99,0,0.09,Y,2
21,37200,OWN,5.0,VENTURE,A,7000,8.49,0,0.19,N,4
24,72000,RENT,8.0,HOMEIMPROVEMENT,C,12000,13.99,0,0.17,Y,4
22,72000,RENT,6.0,MEDICAL,C,12000,12.99,0,0.17,Y,3
24,85000,MORTGAGE,7.0,VENTURE,A,12000,5.99,0,0.14,N,2
26,85000,MORTGAGE,0.0,MEDICAL,A,11600,5.42,0,0.14,N,4
23,85000,MORTGAGE,6.0,EDUCATION,B,10000,10.99,0,0.12,N,2
22,85000,MORTGAGE,3.0,PERSONAL,A,10000,5.99,0,0.12,N,2
23,85000,MORTGAGE,1.0,VENTURE,C,21400,13.49,0,0.25,Y,4
22,72000,RENT,6.0,MEDICAL,B,12000,10.99,0,0.17,N,4
25,31200,OWN,4.0,HOMEIMPROVEMENT,E,4000,17.19,1,0.13,Y,4
25,66000,RENT,9.0,PERSONAL,D,12000,16.89,1,0.18,N,2
25,85000,MORTGAGE,0.0,EDUCATION,A,2800,7.49,0,0.03,N,3
24,85000,OWN,2.0,EDUCATION,B,27500,11.99,0,0.32,N,2
22,85000,MORTGAGE,6.0,VENTURE,C,10000,13.99,0,0.12,Y,4
23,72000,RENT,7.0,VENTURE,B,12000,9.99,0,0.17,N,3
26,85000,MORTGAGE,10.0,HOMEIMPROVEMENT,B,11000,11.99,0,0.13,N,4
22,85000,OWN,4.0,EDUCATION,B,4300,10.99,0,0.05,N,4
24,72000,RENT,8.0,MEDICAL,A,12000,7.88,0,0.17,N,4
25,85000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,24000,10.99,0,0.28,N,4
26,85000,MORTGAGE,10.0,EDUCATION,A,4650,8.49,0,0.05,N,2
22,85000,MORTGAGE,0.0,EDUCATION,B,12000,11.99,0,0.14,N,3
21,72100,RENT,6.0,PERSONAL,A,12000,5.79,0,0.17,N,2
25,85000,MORTGAGE,10.0,VENTURE,B,16000,10.99,0,0.19,N,2
23,72324,RENT,7.0,VENTURE,B,12000,10.99,0,0.17,N,3
25,85000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,1500,13.06,0,0.02,N,2
24,85000,MORTGAGE,0.0,PERSONAL,B,10000,10.0,0,0.12,N,4
23,85000,MORTGAGE,3.0,EDUCATION,A,7200,6.92,0,0.08,N,4
25,73000,RENT,1.0,EDUCATION,A,12000,7.49,0,0.16,N,3
24,85000,OWN,4.0,HOMEIMPROVEMENT,D,6250,14.91,0,0.07,N,2
25,57424,RENT,2.0,MEDICAL,D,12000,15.31,1,0.18,N,4
26,85000,MORTGAGE,0.0,VENTURE,B,20000,10.37,0,0.24,N,2
25,74000,RENT,2.0,VENTURE,A,12000,7.88,0,0.16,N,3
23,85000,MORTGAGE,7.0,EDUCATION,A,4000,5.79,0,0.05,N,3
24,85000,MORTGAGE,8.0,PERSONAL,A,10400,5.79,0,0.12,N,4
24,40000,RENT,7.0,PERSONAL,C,3000,10.99,0,0.07,Y,4
22,85000,MORTGAGE,6.0,EDUCATION,A,10000,10.99,0,0.12,N,2
25,85000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,7350,5.79,0,0.09,N,4
24,85000,MORTGAGE,2.0,PERSONAL,B,9600,10.37,0,0.11,N,4
23,85000,MORTGAGE,4.0,EDUCATION,B,24000,10.74,0,0.28,N,2
26,41000,RENT,8.0,DEBTCONSOLIDATION,B,3000,12.42,0,0.07,N,3
25,41000,RENT,3.0,VENTURE,B,3000,10.99,0,0.07,N,3
26,85000,MORTGAGE,10.0,VENTURE,C,2200,13.43,0,0.03,N,3
23,85000,MORTGAGE,3.0,EDUCATION,B,15000,10.0,0,0.18,N,2
26,73000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,14400,13.8,1,0.2,Y,3
23,85000,MORTGAGE,2.0,EDUCATION,A,5000,5.42,0,0.06,N,2
23,41000,RENT,2.0,DEBTCONSOLIDATION,C,3000,11.03,0,0.07,Y,4
24,85000,MORTGAGE,8.0,EDUCATION,B,20000,11.11,0,0.24,N,4
22,85000,MORTGAGE,4.0,VENTURE,A,7000,6.91,0,0.08,N,3
26,73000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,10000,14.09,1,0.14,N,3
26,85000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,8000,10.99,0,0.09,N,3
22,85000,MORTGAGE,0.0,VENTURE,A,12800,6.54,0,0.15,N,3
26,41004,RENT,2.0,MEDICAL,B,3000,11.14,0,0.07,N,2
22,42000,RENT,6.0,DEBTCONSOLIDATION,B,3000,12.69,0,0.07,N,2
24,73000,MORTGAGE,9.0,EDUCATION,E,25000,16.32,1,0.34,N,2
23,85000,MORTGAGE,7.0,VENTURE,B,25000,10.36,0,0.29,N,4
23,42000,RENT,2.0,MEDICAL,A,3000,6.62,0,0.07,N,3
25,85000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,4000,6.54,0,0.05,N,3
24,85000,MORTGAGE,4.0,EDUCATION,B,1000,9.99,0,0.01,N,4
25,85000,MORTGAGE,0.0,EDUCATION,A,14000,5.79,0,0.16,N,2
24,85000,MORTGAGE,8.0,MEDICAL,B,25000,10.36,0,0.29,N,3
22,36000,RENT,6.0,MEDICAL,B,3000,11.49,1,0.08,N,4
23,85000,MORTGAGE,1.0,VENTURE,B,10000,10.36,0,0.12,N,4
21,37000,OWN,0.0,VENTURE,C,9250,12.23,0,0.25,N,4
23,85000,MORTGAGE,0.0,EDUCATION,B,7000,9.25,0,0.08,N,4
26,85000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,4000,9.25,0,0.05,N,2
22,85000,MORTGAGE,4.0,VENTURE,A,12000,6.91,0,0.14,N,3
22,85000,MORTGAGE,6.0,EDUCATION,C,5000,12.61,0,0.06,N,2
22,42000,RENT,6.0,PERSONAL,B,3000,11.49,0,0.07,N,2
22,36000,RENT,1.0,HOMEIMPROVEMENT,B,3000,10.37,1,0.08,N,3
24,85000,OWN,8.0,VENTURE,A,22000,6.54,0,0.26,N,4
23,37000,OWN,6.0,MEDICAL,A,1125,5.79,0,0.03,N,3
25,85000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,5000,6.17,0,0.06,N,2
23,85000,OWN,4.0,EDUCATION,C,9600,13.61,0,0.11,N,3
21,37000,OWN,3.0,EDUCATION,C,7200,13.61,0,0.19,N,4
23,36000,RENT,0.0,PERSONAL,C,3000,10.99,1,0.08,N,4
25,62050,MORTGAGE,4.0,MEDICAL,D,5400,15.21,1,0.07,Y,3
24,85000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,12000,7.88,0,0.14,N,3
22,85000,MORTGAGE,2.0,VENTURE,A,6000,7.88,0,0.07,N,2
23,85000,MORTGAGE,6.0,PERSONAL,B,25000,10.75,0,0.29,N,4
24,85000,MORTGAGE,2.0,PERSONAL,A,8000,10.99,0,0.09,N,4
25,37000,OWN,6.0,MEDICAL,B,9000,10.25,0,0.24,N,3
24,85000,MORTGAGE,4.0,MEDICAL,B,2500,10.38,0,0.03,N,4
23,85000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,5000,14.35,0,0.06,Y,2
25,85000,MORTGAGE,7.0,PERSONAL,A,2000,10.99,0,0.02,N,2
23,42000,RENT,5.0,EDUCATION,E,3000,17.93,0,0.07,Y,2
24,42000,RENT,0.0,MEDICAL,C,3000,12.73,0,0.07,N,4
24,85000,MORTGAGE,4.0,MEDICAL,B,7750,11.12,0,0.09,N,4
25,85000,MORTGAGE,9.0,VENTURE,A,4000,7.88,0,0.05,N,2
24,85000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,12000,7.51,0,0.14,N,4
26,42000,RENT,10.0,MEDICAL,B,3000,11.83,0,0.07,N,2
25,85000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,9600,13.85,0,0.11,Y,4
23,85000,MORTGAGE,3.0,EDUCATION,A,4000,6.76,0,0.05,N,4
26,85000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,15000,12.73,0,0.18,Y,4
23,85000,MORTGAGE,3.0,EDUCATION,C,20000,10.99,0,0.24,Y,4
25,85000,MORTGAGE,5.0,VENTURE,B,18000,9.88,0,0.21,N,3
24,85000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,7500,10.99,0,0.09,N,2
23,85000,MORTGAGE,5.0,EDUCATION,A,8000,7.14,0,0.09,N,2
26,85000,MORTGAGE,8.0,MEDICAL,A,15000,7.88,0,0.18,N,4
26,85000,MORTGAGE,4.0,EDUCATION,B,6000,9.88,0,0.07,N,3
21,85000,MORTGAGE,5.0,EDUCATION,B,25000,10.99,0,0.29,N,2
23,36000,RENT,0.0,EDUCATION,C,3000,12.29,1,0.08,N,2
22,42224,RENT,6.0,DEBTCONSOLIDATION,C,3000,13.48,0,0.07,Y,2
23,85000,OWN,3.0,MEDICAL,D,15000,15.33,0,0.18,Y,2
25,42264,RENT,3.0,DEBTCONSOLIDATION,B,3000,10.71,0,0.07,N,2
24,36708,RENT,2.0,HOMEIMPROVEMENT,D,3000,15.33,1,0.08,Y,3
24,85000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,15000,9.88,0,0.18,N,3
22,85000,MORTGAGE,0.0,VENTURE,B,12000,10.99,0,0.14,N,3
23,74000,RENT,6.0,MEDICAL,B,12000,12.53,0,0.16,N,4
25,68500,RENT,4.0,EDUCATION,C,12000,13.16,1,0.18,Y,2
25,85000,MORTGAGE,9.0,VENTURE,C,7200,13.57,0,0.08,N,3
22,85000,MORTGAGE,7.0,EDUCATION,A,11700,8.59,0,0.14,N,3
23,74706,RENT,4.0,DEBTCONSOLIDATION,B,12000,11.58,0,0.16,N,3
22,85000,MORTGAGE,1.0,EDUCATION,B,18000,12.18,0,0.21,N,4
23,75000,RENT,3.0,EDUCATION,C,12000,14.27,0,0.16,Y,2
26,85000,OWN,10.0,EDUCATION,B,10000,12.18,0,0.12,N,2
23,75000,RENT,4.0,MEDICAL,A,12000,6.03,0,0.16,N,3
22,75000,RENT,6.0,PERSONAL,C,12000,13.49,0,0.16,N,2
24,75000,RENT,0.0,VENTURE,A,12000,6.62,0,0.16,N,2
24,75000,RENT,8.0,PERSONAL,D,12000,10.99,0,0.16,N,4
22,75000,RENT,4.0,PERSONAL,B,12000,11.49,0,0.16,N,3
24,85000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,4400,7.4,0,0.05,N,2
26,85000,MORTGAGE,2.0,MEDICAL,B,8000,11.14,0,0.09,N,3
22,75000,RENT,6.0,VENTURE,B,12000,10.74,0,0.16,N,3
26,75000,RENT,4.0,VENTURE,B,12000,10.37,0,0.16,N,4
23,69000,RENT,5.0,VENTURE,C,12000,12.68,1,0.17,N,3
25,85000,MORTGAGE,4.0,VENTURE,C,20000,13.92,0,0.24,N,3
22,75000,RENT,6.0,VENTURE,A,12000,10.99,0,0.16,N,3
24,85000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,12000,11.14,0,0.14,N,3
22,75000,RENT,6.0,EDUCATION,A,12000,10.99,0,0.16,N,2
23,85000,MORTGAGE,7.0,EDUCATION,C,20000,13.22,0,0.24,Y,4
21,36662,OWN,4.0,VENTURE,B,18000,10.25,0,0.49,N,4
23,75000,RENT,2.0,PERSONAL,C,12000,12.98,0,0.16,Y,2
26,75000,RENT,0.0,MEDICAL,B,12000,10.38,0,0.16,N,3
24,75000,RENT,7.0,PERSONAL,C,12000,10.99,0,0.16,Y,3
23,73000,OTHER,1.0,PERSONAL,F,25000,17.9,1,0.34,N,2
25,85000,MORTGAGE,9.0,PERSONAL,A,1000,9.32,0,0.01,N,2
23,75000,RENT,7.0,PERSONAL,B,12000,12.53,0,0.16,N,3
22,62050,MORTGAGE,1.0,MEDICAL,D,6000,14.74,1,0.08,N,2
24,69000,RENT,2.0,DEBTCONSOLIDATION,B,12000,10.2,1,0.17,N,4
21,75000,RENT,5.0,PERSONAL,C,12000,12.09,0,0.16,Y,2
